"","date","tank","block","trt","order","sync","ones","mass_mg","doy","timetoemerge","cumulative_metas","cumulative_biom"
"350",2019-05-21,40,4,"cont_high","cont","high",1,NA,141,36,12,1833.36910069178
"351",2019-05-21,40,4,"cont_high","cont","high",1,NA,141,36,13,2025.35365103766
"352",2019-05-21,46,5,"early_high","early","high",1,155.2,141,36,13,1918.28455034589
"353",2019-05-21,50,5,"cont_med","cont","med",1,162.1,141,36,11,1724.6
"354",2019-05-21,52,6,"early_high","early","high",1,135,141,36,10,1481.16910069178
"355",2019-05-22,21,3,"same_med","same","med",1,148.9,142,37,9,1169.4
"356",2019-05-22,21,3,"same_med","same","med",1,141.4,142,37,10,1310.8
"357",2019-05-22,24,3,"early_med","early","med",1,125.7,142,37,13,1918.7
"358",2019-05-22,32,4,"same_low","same","low",1,188.7,142,37,12,2058.7
"359",2019-05-22,38,4,"early_med","early","med",1,156.9,142,37,16,2440.38455034589
"360",2019-05-22,38,4,"early_med","early","med",1,146,142,37,17,2586.38455034589
"361",2019-05-22,42,5,"early_low","early","low",1,171.8,142,37,14,2563.9
"362",2019-05-22,46,5,"early_high","early","high",1,135.5,142,37,14,2053.78455034589
"363",2019-05-22,50,5,"cont_med","cont","med",1,185.5,142,37,12,1910.1
"364",2019-05-22,52,6,"early_high","early","high",1,138.5,142,37,11,1619.66910069178
"365",2019-05-22,60,6,"cont_low","cont","low",1,244.1,142,37,18,4383.5
"366",2019-05-23,23,3,"late_low","late","low",1,148.6,143,38,4,557
"367",2019-05-23,40,4,"cont_high","cont","high",1,159.7,143,38,14,2185.05365103766
"368",2019-05-23,40,4,"cont_high","cont","high",1,158.2,143,38,15,2343.25365103766
"369",2019-05-23,40,4,"cont_high","cont","high",1,182.6,143,38,16,2525.85365103766
"370",2019-05-23,40,4,"cont_high","cont","high",1,160.2,143,38,17,2686.05365103766
"371",2019-05-23,50,5,"cont_med","cont","med",1,207.4,143,38,13,2117.5
"372",2019-05-23,50,5,"cont_med","cont","med",1,151.9,143,38,14,2269.4
"373",2019-05-23,60,6,"cont_low","cont","low",1,261.3,143,38,19,4644.8
"374",2019-05-24,15,2,"early_high","early","high",1,144.3,144,39,3,597.6
"375",2019-05-24,20,2,"cont_med","cont","med",1,163.5,144,39,15,2809.98455034589
"376",2019-05-24,40,4,"cont_high","cont","high",1,158.8,144,39,18,2844.85365103766
"377",2019-05-24,50,5,"cont_med","cont","med",1,154.6,144,39,15,2424
"378",2019-05-24,60,6,"cont_low","cont","low",1,258.4,144,39,20,4903.2
"379",2019-05-25,15,2,"early_high","early","high",1,157.8,145,40,4,755.4
"380",2019-05-25,30,3,"cont_low","cont","low",1,140.7,145,40,19,3918.4
"381",2019-05-25,37,4,"early_high","early","high",1,145.1,145,40,5,693.2
"382",2019-05-25,38,4,"early_med","early","med",1,147.9,145,40,18,2734.28455034589
"383",2019-05-25,51,6,"late_med","late","med",1,142.3,145,40,5,791.7
"384",2019-05-25,53,6,"early_med","early","med",1,161.2,145,40,12,1788.48455034589
"385",2019-05-25,53,6,"early_med","early","med",1,144.9,145,40,13,1933.38455034589
"386",2019-05-25,60,6,"cont_low","cont","low",1,241.2,145,40,21,5144.4
"387",2019-05-26,14,2,"same_med","same","med",1,132.9,146,41,1,132.9
"388",2019-05-26,23,3,"late_low","late","low",1,118.7,146,41,5,675.7
"389",2019-05-26,29,3,"early_low","early","low",1,170.5,146,41,14,2937.9
"390",2019-05-26,30,3,"cont_low","cont","low",1,161.6,146,41,20,4080
"391",2019-05-26,30,3,"cont_low","cont","low",1,192.4,146,41,21,4272.4
"392",2019-05-26,31,4,"late_low","late","low",1,143.8,146,41,3,384.5
"393",2019-05-26,40,4,"cont_high","cont","high",1,152.8,146,41,19,2997.65365103766
"394",2019-05-26,40,4,"cont_high","cont","high",1,147.9,146,41,20,3145.55365103766
"395",2019-05-26,40,4,"cont_high","cont","high",1,154,146,41,21,3299.55365103766
"396",2019-05-26,42,5,"early_low","early","low",1,203.8,146,41,15,2767.7
"397",2019-05-26,48,5,"early_med","early","med",1,154.3,146,41,17,3394.3
"398",2019-05-26,50,5,"cont_med","cont","med",1,192,146,41,16,2616
"399",2019-05-27,24,3,"early_med","early","med",1,156.2,147,42,14,2074.9
"400",2019-05-27,24,3,"early_med","early","med",1,147.7,147,42,15,2222.6
"401",2019-05-27,26,3,"early_high","early","high",1,122.7,147,42,9,1218.68455034589
"402",2019-05-27,29,3,"early_low","early","low",1,NA,147,42,15,3129.88455034589
"403",2019-05-27,29,3,"early_low","early","low",1,152.1,147,42,16,3281.98455034589
"404",2019-05-27,40,4,"cont_high","cont","high",1,NA,147,42,22,3491.53820138355
"405",2019-05-27,46,5,"early_high","early","high",1,155,147,42,15,2208.78455034589
"406",2019-05-27,50,5,"cont_med","cont","med",1,204.1,147,42,17,2820.1
"407",2019-05-27,52,6,"early_high","early","high",1,129.1,147,42,12,1748.76910069178
"408",2019-05-27,52,6,"early_high","early","high",1,129.1,147,42,13,1877.86910069178
"409",2019-05-27,53,6,"early_med","early","med",1,173.3,147,42,14,2106.68455034589
"410",2019-05-27,53,6,"early_med","early","med",1,157,147,42,15,2263.68455034589
"411",2019-05-27,53,6,"early_med","early","med",1,176,147,42,16,2439.68455034589
"412",2019-05-27,60,6,"cont_low","cont","low",1,206.6,147,42,22,5351
"413",2019-05-28,1,1,"early_high","early","high",1,153,148,43,1,153
"414",2019-05-28,15,2,"early_high","early","high",1,134.5,148,43,5,889.9
"415",2019-05-28,17,2,"same_high","same","high",1,129,148,43,1,129
"416",2019-05-28,20,2,"cont_med","cont","med",1,205.6,148,43,16,3015.58455034589
"417",2019-05-28,37,4,"early_high","early","high",1,147.6,148,43,6,840.8
"418",2019-05-28,40,4,"cont_high","cont","high",1,151.3,148,43,23,3642.83820138355
"419",2019-05-28,42,5,"early_low","early","low",1,173,148,43,16,2940.7
"420",2019-05-28,55,6,"early_low","early","low",1,142.6,148,43,15,2597.8
"421",2019-05-29,13,2,"early_low","early","low",1,NA,149,44,2,325.884550345888
"422",2019-05-29,20,2,"cont_med","cont","med",1,199.6,149,44,17,3215.18455034589
"423",2019-05-29,25,3,"same_low","same","low",1,131.8,149,44,11,1631.8
"424",2019-05-29,35,4,"same_med","same","med",1,167.8,149,44,10,1419.68455034589
"425",2019-05-29,37,4,"early_high","early","high",1,141.3,149,44,7,982.1
"426",2019-05-29,37,4,"early_high","early","high",1,123.4,149,44,8,1105.5
"427",2019-05-29,37,4,"early_high","early","high",1,152.5,149,44,9,1258
"428",2019-05-29,48,5,"early_med","early","med",1,193.1,149,44,18,3587.4
"429",2019-05-30,3,1,"early_low","early","low",1,195.7,150,45,11,1739.88455034589
"430",2019-05-30,3,1,"early_low","early","low",1,227.5,150,45,12,1967.38455034589
"431",2019-05-30,26,3,"early_high","early","high",1,158.1,150,45,10,1376.78455034589
"432",2019-05-30,29,3,"early_low","early","low",1,150.2,150,45,17,3432.18455034589
"433",2019-05-30,30,3,"cont_low","cont","low",1,265.3,150,45,22,4537.7
"434",2019-05-30,37,4,"early_high","early","high",1,157.8,150,45,10,1415.8
"435",2019-05-30,42,5,"early_low","early","low",1,179,150,45,17,3119.7
"436",2019-05-30,44,5,"same_high","same","high",1,149.9,150,45,2,284
"437",2019-05-30,48,5,"early_med","early","med",1,183.3,150,45,19,3770.7
"438",2019-05-30,53,6,"early_med","early","med",1,160.9,150,45,17,2600.58455034589
"439",2019-05-30,55,6,"early_low","early","low",1,189.5,150,45,16,2787.3
"440",2019-05-31,3,1,"early_low","early","low",1,211,151,46,13,2178.38455034589
"441",2019-05-31,20,2,"cont_med","cont","med",1,195.8,151,46,18,3410.98455034589
"442",2019-05-31,25,3,"same_low","same","low",1,162.4,151,46,12,1794.2
"443",2019-05-31,38,4,"early_med","early","med",1,165.5,151,46,19,2899.78455034589
"444",2019-05-31,40,4,"cont_high","cont","high",1,NA,151,46,24,3834.82275172944
"445",2019-05-31,45,5,"late_low","late","low",1,132.1,151,46,4,518.6
"446",2019-05-31,48,5,"early_med","early","med",1,211.3,151,46,20,3982
"447",2019-05-31,48,5,"early_med","early","med",1,182.5,151,46,21,4164.5
"448",2019-06-01,1,1,"early_high","early","high",1,156.1,152,47,2,309.1
"449",2019-06-01,2,1,"early_med","early","med",1,163,152,47,10,1531.48455034589
"450",2019-06-01,3,1,"early_low","early","low",1,151.8,152,47,14,2330.18455034589
"451",2019-06-01,3,1,"early_low","early","low",1,191.2,152,47,15,2521.38455034589
"452",2019-06-01,15,2,"early_high","early","high",1,NA,152,47,6,1081.88455034589
"453",2019-06-01,36,4,"late_high","late","high",1,115.6,152,47,1,115.6
"454",2019-06-01,38,4,"early_med","early","med",1,188,152,47,20,3087.78455034589
"455",2019-06-01,42,5,"early_low","early","low",1,216.6,152,47,18,3336.3
"456",2019-06-01,52,6,"early_high","early","high",1,164,152,47,14,2041.86910069178
"457",2019-06-02,20,2,"cont_med","cont","med",1,138.8,153,48,19,3549.78455034589
"458",2019-06-02,21,3,"same_med","same","med",1,163.9,153,48,11,1474.7
"459",2019-06-02,33,4,"early_low","early","low",1,158,153,48,15,2428.9
"460",2019-06-02,33,4,"early_low","early","low",1,NA,153,48,16,2620.88455034589
"461",2019-06-02,35,4,"same_med","same","med",1,165.7,153,48,11,1585.38455034589
"462",2019-06-02,40,4,"cont_high","cont","high",1,NA,153,48,25,4026.80730207533
"463",2019-06-02,46,5,"early_high","early","high",1,178.4,153,48,16,2387.18455034589
"464",2019-06-02,47,5,"same_low","same","low",1,142.3,153,48,11,1710.1
"465",2019-06-02,50,5,"cont_med","cont","med",1,178.9,153,48,18,2999
"466",2019-06-02,53,6,"early_med","early","med",1,191.8,153,48,18,2792.38455034589
"467",2019-06-02,55,6,"early_low","early","low",1,NA,153,48,17,2979.28455034589
"468",2019-06-03,1,1,"early_high","early","high",1,NA,154,49,3,501.084550345888
"469",2019-06-03,1,1,"early_high","early","high",1,125.1,154,49,4,626.184550345888
"470",2019-06-03,3,1,"early_low","early","low",1,173.8,154,49,16,2695.18455034589
"471",2019-06-03,24,3,"early_med","early","med",1,149.5,154,49,16,2372.1
"472",2019-06-03,26,3,"early_high","early","high",1,203.2,154,49,11,1579.98455034589
"473",2019-06-03,29,3,"early_low","early","low",1,177.9,154,49,18,3610.08455034589
"474",2019-06-03,30,3,"cont_low","cont","low",1,327.9,154,49,23,4865.6
"475",2019-06-03,40,4,"cont_high","cont","high",1,NA,154,49,26,4218.79185242121
"476",2019-06-03,40,4,"cont_high","cont","high",1,173.5,154,49,27,4392.29185242121
"477",2019-06-03,42,5,"early_low","early","low",1,187.5,154,49,19,3523.8
"478",2019-06-03,48,5,"early_med","early","med",1,174.7,154,49,22,4339.2
"479",2019-06-03,50,5,"cont_med","cont","med",1,NA,154,49,19,3190.98455034589
"480",2019-06-03,50,5,"cont_med","cont","med",1,212.9,154,49,20,3403.88455034589
"481",2019-06-03,50,5,"cont_med","cont","med",1,179.7,154,49,21,3583.58455034589
"482",2019-06-03,53,6,"early_med","early","med",1,169.1,154,49,19,2961.48455034589
"483",2019-06-03,57,6,"same_low","same","low",1,142.8,154,49,13,1942.9
"484",2019-06-03,60,6,"cont_low","cont","low",1,239,154,49,23,5590
"485",2019-06-04,20,2,"cont_med","cont","med",1,197,155,50,20,3746.78455034589
"486",2019-06-04,21,3,"same_med","same","med",1,199.9,155,50,12,1674.6
"487",2019-06-04,21,3,"same_med","same","med",1,187.6,155,50,13,1862.2
"488",2019-06-04,24,3,"early_med","early","med",1,175.4,155,50,17,2547.5
"489",2019-06-04,40,4,"cont_high","cont","high",1,NA,155,50,28,4584.2764027671
"490",2019-06-04,40,4,"cont_high","cont","high",1,172.5,155,50,29,4756.7764027671
"491",2019-06-04,57,6,"same_low","same","low",1,181.5,155,50,14,2124.4
"492",2019-06-04,60,6,"cont_low","cont","low",1,273.3,155,50,24,5863.3
"493",2019-06-05,3,1,"early_low","early","low",1,223.7,156,51,17,2918.88455034589
"494",2019-06-05,11,2,"early_med","early","med",1,157.8,156,51,7,938.4
"495",2019-06-05,20,2,"cont_med","cont","med",1,193.2,156,51,21,3939.98455034589
"496",2019-06-05,30,3,"cont_low","cont","low",1,278.2,156,51,24,5143.8
"497",2019-06-05,50,5,"cont_med","cont","med",1,245.5,156,51,22,3829.08455034589
"498",2019-06-05,60,6,"cont_low","cont","low",1,284.7,156,51,25,6148
"499",2019-06-06,3,1,"early_low","early","low",1,215.6,157,52,18,3134.48455034589
"500",2019-06-06,10,1,"cont_high","cont","high",1,141.3,157,52,1,141.3
"501",2019-06-06,21,3,"same_med","same","med",1,187.5,157,52,14,2049.7
"502",2019-06-06,26,3,"early_high","early","high",1,205.4,157,52,12,1785.38455034589
"503",2019-06-06,26,3,"early_high","early","high",1,180.3,157,52,13,1965.68455034589
"504",2019-06-06,26,3,"early_high","early","high",1,187.2,157,52,14,2152.88455034589
"505",2019-06-06,26,3,"early_high","early","high",1,222,157,52,15,2374.88455034589
"506",2019-06-06,26,3,"early_high","early","high",1,163.5,157,52,16,2538.38455034589
"507",2019-06-06,33,4,"early_low","early","low",1,177.7,157,52,17,2798.58455034589
"508",2019-06-06,36,4,"late_high","late","high",1,137.4,157,52,2,253
"509",2019-06-06,40,4,"cont_high","cont","high",1,263.5,157,52,30,5020.2764027671
"510",2019-06-06,42,5,"early_low","early","low",1,181.9,157,52,20,3705.7
"511",2019-06-06,44,5,"same_high","same","high",1,155.7,157,52,3,439.7
"512",2019-06-06,46,5,"early_high","early","high",1,196.6,157,52,17,2583.78455034589
"513",2019-06-06,53,6,"early_med","early","med",1,176.9,157,52,20,3138.38455034589
"514",2019-06-06,55,6,"early_low","early","low",1,195.6,157,52,18,3174.88455034589
"515",2019-06-07,2,1,"early_med","early","med",1,180.6,158,53,11,1712.08455034589
"516",2019-06-07,3,1,"early_low","early","low",1,214.9,158,53,19,3349.38455034589
"517",2019-06-07,3,1,"early_low","early","low",1,227.4,158,53,20,3576.78455034589
"518",2019-06-07,3,1,"early_low","early","low",1,237.2,158,53,21,3813.98455034589
"519",2019-06-07,20,2,"cont_med","cont","med",1,231.7,158,53,22,4171.68455034589
"520",2019-06-07,26,3,"early_high","early","high",1,268.6,158,53,17,2806.98455034589
"521",2019-06-07,37,4,"early_high","early","high",1,167.8,158,53,11,1583.6
"522",2019-06-07,40,4,"cont_high","cont","high",1,217.2,158,53,31,5237.4764027671
"523",2019-06-07,42,5,"early_low","early","low",1,186.9,158,53,21,3892.6
"524",2019-06-07,44,5,"same_high","same","high",1,145.9,158,53,4,585.6
"525",2019-06-07,47,5,"same_low","same","low",1,172.8,158,53,12,1882.9
"526",2019-06-07,51,6,"late_med","late","med",1,175.7,158,53,6,967.4
"527",2019-06-07,55,6,"early_low","early","low",1,216,158,53,19,3390.88455034589
"528",2019-06-07,57,6,"same_low","same","low",1,212,158,53,15,2336.4
"529",2019-06-08,2,1,"early_med","early","med",1,132.6,159,54,12,1844.68455034589
"530",2019-06-08,6,1,"same_low","same","low",1,162.1,159,54,5,703.2
"531",2019-06-08,10,1,"cont_high","cont","high",1,179.2,159,54,2,320.5
"532",2019-06-08,11,2,"early_med","early","med",1,144.9,159,54,8,1083.3
"533",2019-06-08,15,2,"early_high","early","high",1,147.1,159,54,7,1228.98455034589
"534",2019-06-08,25,3,"same_low","same","low",1,202.6,159,54,13,1996.8
"535",2019-06-08,32,4,"same_low","same","low",1,142.3,159,54,13,2201
"536",2019-06-08,38,4,"early_med","early","med",1,190,159,54,21,3277.78455034589
"537",2019-06-08,46,5,"early_high","early","high",1,240.2,159,54,18,2823.98455034589
"538",2019-06-08,51,6,"late_med","late","med",1,192.7,159,54,7,1160.1
"539",2019-06-09,20,2,"cont_med","cont","med",1,NA,160,55,23,4363.66910069178
"540",2019-06-09,25,3,"same_low","same","low",1,222.2,160,55,14,2219
"541",2019-06-09,26,3,"early_high","early","high",1,187.5,160,55,18,2994.48455034589
"542",2019-06-09,26,3,"early_high","early","high",1,225.9,160,55,19,3220.38455034589
"543",2019-06-09,26,3,"early_high","early","high",1,200.6,160,55,20,3420.98455034589
"544",2019-06-09,29,3,"early_low","early","low",1,NA,160,55,19,3802.06910069178
"545",2019-06-09,29,3,"early_low","early","low",1,213.2,160,55,20,4015.26910069178
"546",2019-06-09,33,4,"early_low","early","low",1,181.4,160,55,18,2979.98455034589
"547",2019-06-09,34,4,"same_high","same","high",1,130.7,160,55,1,130.7
"548",2019-06-09,38,4,"early_med","early","med",1,198,160,55,22,3475.78455034589
"549",2019-06-09,38,4,"early_med","early","med",1,203.8,160,55,23,3679.58455034589
"550",2019-06-09,42,5,"early_low","early","low",1,198.8,160,55,22,4091.4
"551",2019-06-09,44,5,"same_high","same","high",1,157.2,160,55,5,742.8
"552",2019-06-09,46,5,"early_high","early","high",1,176.1,160,55,19,3000.08455034589
"553",2019-06-09,58,6,"same_med","same","med",1,160.7,160,55,6,870.8
"554",2019-06-09,58,6,"same_med","same","med",1,212.3,160,55,7,1083.1
"555",2019-06-10,1,1,"early_high","early","high",1,151.6,161,56,5,777.784550345888
"556",2019-06-10,3,1,"early_low","early","low",1,174.4,161,56,22,3988.38455034589
"557",2019-06-10,12,2,"same_low","same","low",1,183.3,161,56,5,694.2
"558",2019-06-10,12,2,"same_low","same","low",1,179.1,161,56,6,873.3
"559",2019-06-10,20,2,"cont_med","cont","med",1,244.4,161,56,24,4608.06910069178
"560",2019-06-10,26,3,"early_high","early","high",1,231.3,161,56,21,3652.28455034589
"561",2019-06-10,26,3,"early_high","early","high",1,219.6,161,56,22,3871.88455034589
"562",2019-06-10,29,3,"early_low","early","low",1,208.2,161,56,21,4223.46910069178
"563",2019-06-10,30,3,"cont_low","cont","low",1,435.4,161,56,25,5579.2
"564",2019-06-10,35,4,"same_med","same","med",1,223.3,161,56,12,1808.68455034589
"565",2019-06-10,37,4,"early_high","early","high",1,160,161,56,12,1743.6
"566",2019-06-10,37,4,"early_high","early","high",1,170.2,161,56,13,1913.8
"567",2019-06-10,37,4,"early_high","early","high",1,185.2,161,56,14,2099
"568",2019-06-10,37,4,"early_high","early","high",1,156.9,161,56,15,2255.9
"569",2019-06-10,39,4,"late_med","late","med",1,166.3,161,56,1,166.3
"570",2019-06-10,42,5,"early_low","early","low",1,278.2,161,56,23,4369.6
"571",2019-06-10,46,5,"early_high","early","high",1,203.1,161,56,20,3203.18455034589
"572",2019-06-10,46,5,"early_high","early","high",1,134,161,56,21,3337.18455034589
"573",2019-06-10,51,6,"late_med","late","med",1,221,161,56,8,1381.1
"574",2019-06-10,52,6,"early_high","early","high",1,193.5,161,56,15,2235.36910069178
"575",2019-06-10,59,6,"late_low","late","low",1,162.7,161,56,12,1718.88455034589
"576",2019-06-10,60,6,"cont_low","cont","low",1,NA,161,56,26,6339.98455034589
"577",2019-06-11,10,1,"cont_high","cont","high",1,152.6,162,57,3,473.1
"578",2019-06-11,24,3,"early_med","early","med",1,150.3,162,57,18,2697.8
"579",2019-06-11,33,4,"early_low","early","low",1,249.2,162,57,19,3229.18455034589
"580",2019-06-11,33,4,"early_low","early","low",1,218.6,162,57,20,3447.78455034589
"581",2019-06-11,38,4,"early_med","early","med",1,214.9,162,57,24,3894.48455034589
"582",2019-06-11,40,4,"cont_high","cont","high",1,212.6,162,57,32,5450.0764027671
"583",2019-06-11,42,5,"early_low","early","low",1,204.9,162,57,24,4574.5
"584",2019-06-11,46,5,"early_high","early","high",1,201.5,162,57,22,3538.68455034589
"585",2019-06-11,48,5,"early_med","early","med",1,240,162,57,23,4579.2
"586",2019-06-11,50,5,"cont_med","cont","med",1,253.8,162,57,23,4082.88455034589
"587",2019-06-11,52,6,"early_high","early","high",1,200,162,57,16,2435.36910069178
"588",2019-06-12,1,1,"early_high","early","high",1,204.8,163,58,6,982.584550345888
"589",2019-06-12,3,1,"early_low","early","low",1,187.5,163,58,23,4175.88455034589
"590",2019-06-12,3,1,"early_low","early","low",1,232.9,163,58,24,4408.78455034589
"591",2019-06-12,37,4,"early_high","early","high",1,201.8,163,58,16,2457.7
"592",2019-06-12,51,6,"late_med","late","med",1,213,163,58,9,1594.1
"593",2019-06-13,1,1,"early_high","early","high",1,NA,164,59,7,1174.56910069178
"594",2019-06-13,1,1,"early_high","early","high",1,131.5,164,59,8,1306.06910069178
"595",2019-06-13,3,1,"early_low","early","low",1,232.1,164,59,25,4640.88455034589
"596",2019-06-13,3,1,"early_low","early","low",1,211.4,164,59,26,4852.28455034589
"597",2019-06-13,15,2,"early_high","early","high",1,NA,164,59,8,1420.96910069178
"598",2019-06-13,24,3,"early_med","early","med",1,162.4,164,59,19,2860.2
"599",2019-06-13,29,3,"early_low","early","low",1,NA,164,59,22,4415.45365103766
"600",2019-06-13,29,3,"early_low","early","low",1,219.2,164,59,23,4634.65365103766
"601",2019-06-13,35,4,"same_med","same","med",1,NA,164,59,13,2000.66910069178
"602",2019-06-13,37,4,"early_high","early","high",1,212.5,164,59,17,2670.2
"603",2019-06-13,39,4,"late_med","late","med",1,216.6,164,59,2,382.9
"604",2019-06-13,40,4,"cont_high","cont","high",1,233.8,164,59,33,5683.8764027671
"605",2019-06-13,43,5,"same_med","same","med",1,139.1,164,59,8,1056.9
"606",2019-06-13,46,5,"early_high","early","high",1,239.5,164,59,23,3778.18455034589
"607",2019-06-13,51,6,"late_med","late","med",1,212.6,164,59,10,1806.7
"608",2019-06-13,52,6,"early_high","early","high",1,NA,164,59,17,2627.35365103766
"609",2019-06-13,53,6,"early_med","early","med",1,250.2,164,59,21,3388.58455034589
"610",2019-06-13,55,6,"early_low","early","low",1,308.7,164,59,20,3699.58455034589
"611",2019-06-13,57,6,"same_low","same","low",1,206.3,164,59,16,2542.7
"612",2019-06-13,57,6,"same_low","same","low",1,215.4,164,59,17,2758.1
"613",2019-06-13,60,6,"cont_low","cont","low",1,335.4,164,59,27,6675.38455034589
"614",2019-06-14,9,1,"late_low","late","low",1,208.2,165,60,1,208.2
"615",2019-06-14,17,2,"same_high","same","high",1,216.8,165,60,2,345.8
"616",2019-06-14,37,4,"early_high","early","high",1,201.8,165,60,18,2872
"617",2019-06-14,43,5,"same_med","same","med",1,NA,165,60,9,1248.88455034589
"618",2019-06-14,46,5,"early_high","early","high",1,272.4,165,60,24,4050.58455034589
"619",2019-06-14,47,5,"same_low","same","low",1,192.8,165,60,13,2075.7
"620",2019-06-14,48,5,"early_med","early","med",1,219.8,165,60,24,4799
"621",2019-06-14,54,6,"same_high","same","high",1,177.5,165,60,1,177.5
"622",2019-06-14,57,6,"same_low","same","low",1,216.1,165,60,18,2974.2
"623",2019-06-15,5,1,"same_med","same","med",1,179,166,61,6,894.7
"624",2019-06-15,9,1,"late_low","late","low",1,156.8,166,61,2,365
"625",2019-06-15,20,2,"cont_med","cont","med",1,200.9,166,61,25,4808.96910069178
"626",2019-06-15,24,3,"early_med","early","med",1,163.9,166,61,20,3024.1
"627",2019-06-15,45,5,"late_low","late","low",1,181.8,166,61,5,700.4
"628",2019-06-15,46,5,"early_high","early","high",1,185.2,166,61,25,4235.78455034589
"629",2019-06-15,48,5,"early_med","early","med",1,307.4,166,61,25,5106.4
"630",2019-06-15,54,6,"same_high","same","high",1,160.5,166,61,2,338
"631",2019-06-15,58,6,"same_med","same","med",1,203.5,166,61,8,1286.6
"632",2019-06-16,9,1,"late_low","late","low",1,178.4,167,62,3,543.4
"633",2019-06-16,17,2,"same_high","same","high",1,207.9,167,62,3,553.7
"634",2019-06-16,21,3,"same_med","same","med",1,218.2,167,62,15,2267.9
"635",2019-06-16,25,3,"same_low","same","low",1,190.9,167,62,15,2409.9
"636",2019-06-16,29,3,"early_low","early","low",1,270.5,167,62,24,4905.15365103766
"637",2019-06-16,35,4,"same_med","same","med",1,266.6,167,62,14,2267.26910069178
"638",2019-06-16,40,4,"cont_high","cont","high",1,NA,167,62,34,5875.86095311299
"639",2019-06-16,46,5,"early_high","early","high",1,261.1,167,62,26,4496.88455034589
"640",2019-06-16,50,5,"cont_med","cont","med",1,NA,167,62,24,4274.86910069178
"641",2019-06-16,50,5,"cont_med","cont","med",1,225.2,167,62,25,4500.06910069178
"642",2019-06-16,51,6,"late_med","late","med",1,207.7,167,62,11,2014.4
"643",2019-06-16,52,6,"early_high","early","high",1,189.8,167,62,18,2817.15365103766
"644",2019-06-16,56,6,"late_high","late","high",1,224.3,167,62,1,224.3
"645",2019-06-16,57,6,"same_low","same","low",1,171.6,167,62,19,3145.8
"646",2019-06-17,2,1,"early_med","early","med",1,189.6,168,63,13,2034.28455034589
"647",2019-06-17,3,1,"early_low","early","low",1,220.4,168,63,27,5072.68455034589
"648",2019-06-17,10,1,"cont_high","cont","high",1,164.7,168,63,4,637.8
"649",2019-06-17,12,2,"same_low","same","low",1,201.4,168,63,7,1074.7
"650",2019-06-17,25,3,"same_low","same","low",1,199.5,168,63,16,2609.4
"651",2019-06-17,26,3,"early_high","early","high",1,187.3,168,63,23,4059.18455034589
"652",2019-06-17,33,4,"early_low","early","low",1,NA,168,63,21,3639.76910069178
"653",2019-06-17,36,4,"late_high","late","high",1,178.2,168,63,3,431.2
"654",2019-06-17,37,4,"early_high","early","high",1,237.1,168,63,19,3109.1
"655",2019-06-17,37,4,"early_high","early","high",1,249.7,168,63,20,3358.8
"656",2019-06-17,37,4,"early_high","early","high",1,280.7,168,63,21,3639.5
"657",2019-06-17,37,4,"early_high","early","high",1,216.7,168,63,22,3856.2
"658",2019-06-17,42,5,"early_low","early","low",1,256.3,168,63,25,4830.8
"659",2019-06-17,45,5,"late_low","late","low",1,209.4,168,63,6,909.8
"660",2019-06-17,45,5,"late_low","late","low",1,161.1,168,63,7,1070.9
"661",2019-06-17,45,5,"late_low","late","low",1,218,168,63,8,1288.9
"662",2019-06-17,50,5,"cont_med","cont","med",1,330.7,168,63,26,4830.76910069178
"663",2019-06-17,53,6,"early_med","early","med",1,250.2,168,63,22,3638.78455034589
"664",2019-06-17,53,6,"early_med","early","med",1,239.3,168,63,23,3878.08455034589
"665",2019-06-18,2,1,"early_med","early","med",1,NA,169,64,14,2226.26910069178
"666",2019-06-18,6,1,"same_low","same","low",1,173.4,169,64,6,876.6
"667",2019-06-18,20,2,"cont_med","cont","med",1,242.6,169,64,26,5051.56910069178
"668",2019-06-18,24,3,"early_med","early","med",1,170.8,169,64,21,3194.9
"669",2019-06-18,25,3,"same_low","same","low",1,228.5,169,64,17,2837.9
"670",2019-06-18,26,3,"early_high","early","high",1,202.3,169,64,24,4261.48455034589
"671",2019-06-18,26,3,"early_high","early","high",1,241.8,169,64,25,4503.28455034589
"672",2019-06-18,35,4,"same_med","same","med",1,154.7,169,64,15,2421.96910069178
"673",2019-06-18,38,4,"early_med","early","med",1,234,169,64,25,4128.48455034589
"674",2019-06-18,38,4,"early_med","early","med",1,211,169,64,26,4339.48455034589
"675",2019-06-18,38,4,"early_med","early","med",1,206.3,169,64,27,4545.78455034589
"676",2019-06-18,43,5,"same_med","same","med",1,186.8,169,64,10,1435.68455034589
"677",2019-06-18,46,5,"early_high","early","high",1,217.7,169,64,27,4714.58455034589
"678",2019-06-18,47,5,"same_low","same","low",1,210.6,169,64,14,2286.3
"679",2019-06-18,47,5,"same_low","same","low",1,171.6,169,64,15,2457.9
"680",2019-06-18,52,6,"early_high","early","high",1,213.8,169,64,19,3030.95365103766
"681",2019-06-18,52,6,"early_high","early","high",1,175.3,169,64,20,3206.25365103766
"682",2019-06-18,53,6,"early_med","early","med",1,231.6,169,64,24,4109.68455034589
"683",2019-06-19,1,1,"early_high","early","high",1,171.1,170,65,9,1477.16910069178
"684",2019-06-19,2,1,"early_med","early","med",1,190.8,170,65,15,2417.06910069178
"685",2019-06-19,10,1,"cont_high","cont","high",1,139.2,170,65,5,777
